Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.4192,EKP,S,,S,,,,,,,R,,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
72407.2244,EKP,S,S,,,,S,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4073,EKP,S,,R,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
1284796.3,EKP,R,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
574.105,EKP,S,S,R,R,,S,,,R,S,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.67356,EKP,S,,,,S,R,,,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.5646,EKP,R,R,,,R,,,,R,,R,,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
1328416.3,EKP,,,S,S,S,,R,,,R,,S,,,,,,S,,,,,S,,R,,,,,S,,,,,,
573.66513,EKP,,,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7095,EKP,S,,S,,,,,,,R,R,,,,R,,S,R,R,,,,,,,,,,,,,,,,,
573.4124,EKP,S,,,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.7052,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66056,EKP,S,,R,,S,,,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66027,EKP,,,,,S,,R,,,,,,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2685,EKP,,,,,,R,,,,R,,R,R,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.171,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66375,EKP,,,,,R,,,,S,R,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
72407.2381,EKP,,,R,,S,,R,,,,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2865,EKP,,,S,,,,R,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2858,EKP,,,,S,S,S,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.5765,EKP,R,R,S,R,S,,R,,R,R,R,R,S,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.66012,EKP,S,S,,R,,,,,R,R,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29866,EKP,R,S,S,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.7362,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2805,EKP,,S,,,,S,,,,R,,R,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4098,EKP,S,,S,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4149,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66232,EKP,,,R,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46408,EKP,R,,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2652,EKP,S,,,,,R,,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284820.3,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.18093,EKP,,,,,,R,,,R,,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2268,EKP,S,S,S,R,,,R,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.7039,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66332,EKP,,R,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66304,EKP,,S,,R,,,,R,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66508,EKP,,S,,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46369,EKP,,,,S,R,,,,,,,,,R,,,,R,S,,,,R,,,S,,,,,,,,,,
72407.2383,EKP,,S,,R,,S,R,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65965,EKP,S,,,,,,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284788.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2509,EKP,S,S,S,,S,,,,,R,S,S,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.66356,EKP,,R,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2176,EKP,S,S,,,,,,,S,S,,S,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.29991,EKP,R,,R,,R,,,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
574.26,EKP,S,R,,R,S,,R,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66362,EKP,,R,S,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46853,EKP,,,,,,R,,R,,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66302,EKP,,S,S,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29954,EKP,,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.66268,EKP,,S,,,,,,,S,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.66544,EKP,,S,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46329,EKP,R,S,,,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.24349,EKP,,S,,R,,,R,,R,R,R,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.66265,EKP,,S,,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66377,EKP,,R,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.30003,EKP,R,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2784,EKP,,,S,R,,,R,,R,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2394,EKP,S,,,S,,,,,,R,S,S,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2501,EKP,,,S,R,S,S,R,,,,,,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66308,EKP,,,,R,R,,,R,S,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65982,EKP,S,S,,R,S,R,,,R,R,,S,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.7216,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.46336,EKP,,R,,,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.4143,EKP,S,,,,,,,,,,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
72407.2606,EKP,S,,S,,,,R,,,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66479,EKP,,S,,R,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2488,EKP,S,,,,,,R,,,,,,S,R,S,,,S,S,,,R,R,S,S,S,,,,,,,,,,
573.4107,EKP,S,,,,,,,,,R,S,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
573.66059,EKP,,,S,S,S,S,,,,S,S,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.24435,EKP,R,,S,R,S,,R,,,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66292,EKP,,S,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4083,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2713,EKP,,S,S,,,S,R,,R,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.67372,EKP,,,,R,S,,,R,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.7077,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.24403,EKP,R,,S,R,S,,R,,R,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.5766,EKP,R,R,R,R,R,,R,,R,R,R,R,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
72407.2581,EKP,S,,S,,S,,,,S,R,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.31623,EKP,,R,,R,,,,,,,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66489,EKP,,,R,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66261,EKP,,,R,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.197,EKP,,R,S,R,,,,R,,R,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4206,EKP,S,,,,,,,,,,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
1284833.4,EKP,S,S,R,S,S,S,S,R,R,S,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2645,EKP,,S,R,R,,,,,,R,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66297,EKP,,,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1400164.3,EKP,,S,R,R,S,,R,,,R,R,R,,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.7074,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2425,EKP,S,S,,R,S,,R,,,R,,,S,R,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.66215,EKP,,S,,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.172,EKP,R,R,R,,S,,,,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66425,EKP,,,,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46392,EKP,,,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2724,EKP,S,S,,R,S,S,R,,R,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1328392.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
573.46385,EKP,R,,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66558,EKP,,,,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2531,EKP,,,R,R,S,,,,R,,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66419,EKP,,,S,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24451,EKP,,R,,R,,,R,R,R,R,R,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2752,EKP,S,S,R,,,R,,,R,R,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29874,EKP,,S,S,,R,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4072,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66541,EKP,,,R,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7047,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66338,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2327,EKP,,S,,,,,,,,S,,R,S,R,R,,,R,S,,,R,R,R,R,R,,,,,,,,,,
573.29949,EKP,,S,,,R,,,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.65901,EKP,,,R,,S,S,R,,S,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46405,EKP,,,,,,S,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66248,EKP,,,,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66461,EKP,,S,R,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66327,EKP,,S,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2591,EKP,S,,R,R,S,S,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4074,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.9723,EKP,,S,,,,,,,R,R,,R,,R,,R,R,R,,,,,R,R,,,,,,R,,,,,,
72407.2362,EKP,S,S,,R,S,,R,,R,S,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65942,EKP,S,,,R,,R,,,R,R,,,S,R,R,,,R,S,,,R,R,R,R,R,,,,,,,,,,
573.66246,EKP,,R,,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7051,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66006,EKP,S,,S,,,R,,,,,R,S,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284797.4,EKP,S,S,R,S,S,S,S,R,R,S,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2422,EKP,S,,,S,,S,,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66291,EKP,,R,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.262,EKP,,S,S,,S,,,R,R,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,R,,
1400162.3,EKP,,R,R,,S,,R,,,R,R,R,R,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.66393,EKP,,,S,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65985,EKP,,,S,S,S,,R,,,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.30008,EKP,,R,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.18542,EKP,S,S,,R,S,R,,S,,,R,,R,R,,R,R,R,R,,,,R,S,R,,,,,R,,,,,,
573.4155,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.66296,EKP,,S,S,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46358,EKP,R,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2757,EKP,,,,,S,R,,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4108,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.46377,EKP,,,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.31608,EKP,R,,,R,,,,,,,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
72407.2677,EKP,,S,R,,S,,,,,R,R,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.66239,EKP,,R,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2265,EKP,S,S,,,,S,R,,R,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46395,EKP,,,,R,R,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.29995,EKP,R,,S,,S,,,R,,S,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4204,EKP,S,,,,,,,,,,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66435,EKP,,,R,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66424,EKP,,S,S,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66267,EKP,,S,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66348,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24442,EKP,S,S,S,R,S,,,,R,,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.31599,EKP,R,R,R,R,,,,R,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.46871,EKP,,R,,R,R,R,,,,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
1304917.4,EKP,R,S,R,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
1328396.3,EKP,R,R,S,,R,R,R,R,,R,,,,R,,R,,R,R,,,,,,R,,,,,R,,,,,,
573.4165,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.4156,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
573.46864,EKP,,R,,,R,R,,,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.7221,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.5778,EKP,R,R,S,R,S,,R,,R,R,R,R,S,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
1284815.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2588,EKP,,S,,S,S,,R,,,S,S,S,S,S,S,,,S,R,,,S,S,S,S,S,,,,,,,,,,
573.67361,EKP,,,R,R,S,R,,,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
1284834.3,EKP,S,S,S,S,S,S,S,R,R,S,R,S,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4226,EKP,,,,,,,,,,S,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66485,EKP,,,R,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29901,EKP,,,S,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.24447,EKP,,,R,R,S,,,R,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.18087,EKP,,R,,R,,R,R,R,,,R,,S,R,,R,,R,R,,S,,R,R,R,,,,,R,,,,,,
573.66293,EKP,,,R,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66536,EKP,,,,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.31619,EKP,R,R,R,,R,,,,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66402,EKP,,,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66417,EKP,,,,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66475,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2867,EKP,,S,,S,S,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1328405.3,EKP,,,S,,R,,R,,,R,R,S,,,R,,,R,,,,,,,R,,,,,R,,,,,,
573.29997,EKP,,,S,,R,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29963,EKP,R,,S,,,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66279,EKP,,S,S,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29894,EKP,,,R,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66334,EKP,,,R,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4061,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1284810.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66557,EKP,,S,,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1284794.4,EKP,S,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66241,EKP,,S,S,,,,,S,,,,,,R,S,R,S,S,,,,,,,,,,,,,,,,,,
573.29877,EKP,,R,S,,R,,,,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.4125,EKP,,,,,,,,,,,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.65955,EKP,,,R,S,S,,,,R,,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284824.3,EKP,R,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.211,EKP,R,,,R,S,,R,,,,,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
1284823.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.7056,EKP,S,,R,,,,,,,S,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.66441,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66464,EKP,,S,,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24399,EKP,,R,,,,,R,,,R,R,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2815,EKP,,,S,S,S,,,,S,,,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.66432,EKP,,R,R,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24438,EKP,,R,S,,,,R,R,R,,R,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66529,EKP,,,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46407,EKP,,,,,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2542,EKP,S,,,R,S,,,,R,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66359,EKP,,,R,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24341,EKP,R,S,,R,S,,,R,R,R,R,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24405,EKP,R,R,,R,,,,,R,,,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66505,EKP,,,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29916,EKP,R,,R,,R,,,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46849,EKP,,R,R,R,R,R,R,,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.29872,EKP,R,R,S,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4218,EKP,S,,S,,,,,,,,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2392,EKP,S,,,,,R,R,,,,S,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.7068,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4081,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
1284816.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,R,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2811,EKP,,,,R,,S,R,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
574.84,EKP,,S,S,,,R,R,,S,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24402,EKP,,,R,,S,,,R,,,,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2861,EKP,S,S,R,R,,S,,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2393,EKP,,,,R,,R,R,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4094,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,S,,,,,,,,,,,,,,,,,
573.24443,EKP,,,R,,,R,R,R,,,,,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
573.66537,EKP,,,R,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66455,EKP,,,S,,,,,S,,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.66026,EKP,S,,R,R,S,R,,,,,,,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29928,EKP,R,R,,,R,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.4131,EKP,,,R,,,,,,,,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66548,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66403,EKP,,,,R,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4205,EKP,S,,R,,,,,,,S,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2358,EKP,,S,,R,,,,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4051,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66547,EKP,,,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66376,EKP,,S,,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66069,EKP,,,,,S,,,,,S,S,,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.4053,EKP,S,,S,,,,,,,R,S,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.29971,EKP,R,,R,,,,,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.4163,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7076,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
574.86,EKP,S,,R,,S,,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2682,EKP,S,S,,S,,,,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4084,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.4068,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
